URL,Response Code,News Error,Detected,Category
http://www.tescoentertainment.com/store/mp3/johann-gottfried-waltherkarl-wilhelmjohann-ludwig-krebscarl-philipp-emanuel-bachjohann-sebastian-bachbaldassare-galuppigiuseppe-gherardeschijohann-jacob-frobergergiovanni-battista-ferrinigirolamo-alessandro-frescobaldianonymousgiuseppe-antonio-paganelli-todorovski-catherine-italian-piano-music/2%3A45115757,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/various-artistserik-westbergnatanael-bergkurt-atterbergture-rangstromoskar-lindberggunnar-ekmoses-pergamenthilding-rosenberghugo-alfvnalbert-hennebergjohn-fernstromerland-von-kochlarserik-larssondag-wirenkarlbirger-blomdahlingvar-lindholmstig-rybrant-conducting-composers-(19371950)/2%3A60006199,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/goran-olssonfollingergoran-olssonfollingerjohann-sebastian-bachluigi-boccherinifriedrich-hegarpablo-de-sarasatefranz-schubertbenjamin-godardwolfgang-amadeus-mozartjoseph-joachimjohannes-brahmsgeorge-frideric-handeljen-hubayjeanbaptiste-lullyferenc-vecseytor-aulinelemer-szentirmaytraditionalmoses-pergamentheinz-provostyngve-skoldpyotr-ilyich-tchaikovskywilhelm-stenhammarnils-erikssonzdenek-fibichwilly-klasencesar-c-svenska-kollegor-%26-elever/2%3A51266805,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/john-rutterjohn-ruttertraditionaljohann-georg-ebelingpeter-breinerfranz-xaver-grubermichael-praetoriuscharles-woodjohn-henry-hopkinslowell-masonmayme-wattsjames-ramsey-murrayjohann-sebastian-bachwilliam-j-kirkpatrickmel-tormerobert-wellsjohn-francis-wade-christmas-star--carols-for-the-christmas-season/2%3A55116119,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/claudio-cavinaalessandro-scarlattigiampaolo-fagottolodovica-scoppolapaolo-pandolforoberto-sensirinaldo-alessandrinicristina-miatello--claudio-cavina-giampaolo-fagotto-lodovica-scoppola-paolo-pandolfo-roberto-sensi-rinaldo-alessandrini-scarlatti-cantate-e-duetti/2%3A46551269,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/johann-georg-albrechtsbergerfreiburg-philharmonic-orchestrafreiburg-cathedral-boys-choir-albrechtsberger-jg-missa-assumptionis-beatae-mariae-virginis---haydn-m-missa-sancti-hieronymi-(freiburg-cathedral-boys-c-missa-assumptionis-beatae-mariae-virginis-benedictus/2:36883851,400,,3/13/12,Other
http://www.tescoentertainment.com/store/mp3/ludwig-van-beethovenstefan-vladarfranz-schubertjohannes-brahmsfranz-joseph-haydngeorge-frideric-handelantonio-vivaldiwolfgang-amadeus-mozartedvard-grieggeorg-philipp-telemannclaude-debussyantonin-dvorakantonin-dvorkgeorges-bizet-pastorale--classics-for-relaxing-and-dreaming/2%3A26954619,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/various-artistsmax-steinerpaul-francis-websterrichard-haymansammy-fainsaverio-seracinisammy-cahnjimmy-van-heusenarthur-hamiltonotilio-portalgeorge-thorneddie-tex-curtischarles-singletonrose-marie-mccoyjack-yellenmilton-agerdan-doughertydale-evansjack-richardsrichard-mullanstuart-hamblenhans-engelmannbennie-benjaminvictor-youngsid-teppermarion-mcclurgdon-robertsonterry-gilkysonrichard-dehrfrank-millerjoseph-kosma-history-of-rock-and-roll-vol-4-1955-pop-part-2/2%3A56693837,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/aram-khachaturianvariouscamille-saintsanscarl-nielsenfranz-lisztgioachino-rossiniglagolitic-ritesthe-johann-strauss-orchestrajohannes-brahmsleos-jancekludwig-van-beethovenmaurice-jarremaurice-ravelpeter-tchaikovskypaul-hindemithrichard-wagnerroman-catholic-rites1840189317921868-autobahn-%5Bdrive-time%5D/2%3A49368963,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/wolfgang-amadeus-mozartguennadi-roshdestvenskilatvian-philharmonic-orchestrathe-ussr-ministry-of-culture-symphony-orchestraeuro-symphony-orchestraslovak-philharmonic-orchestra-guennadi-roshdestvenski-latvian-philharmonic-orchestra-ussr-ministry-of-culture-symphony-euro-symphony-orchestra-mozart-flute-concerto-no-1-concerto-for-2-pianos-andante-for-flute-andante-from-piano-concerto-no-21/2%3A59723873,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/dmytro-stepanovych-bortnyanskyvarious-artistsfranz-schubertanton-brucknermax-bruchfelix-mendelssohnfriedrich-silcherjosef-rheinbergeredvard-griegcarl-loewecamille-saint-saensjohannes-brahmsrobert-schumannrobert-franzcarl-maria-von-weberfranz-wilhelm-abtrichard-wagnerotto-nicolaialbert-lortzingconradin-kreutzerlouis-spohrvictor-nesslerfriedrich-von-flotowheinrich-august-marschnerjohann-joseph-abert-choral-music--bortniansky-d---schubert-f---bruckner-a---bruch-m---mendelssohn-felix---silcher-f---rheinberger-jg/2%3A52358977,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/friedrich-ernst-fescapfalzische-kurrendetraditionaljavier-bustoheinrich-poosgunther-martin-gottschevytautas-miskinismax-beckschaferrobert-sundherwig-reiteranton-wilhelm-florentin-von-zuccalmagliomax-regerfranz-schuberthelmut-barbefranz-xaver-bieblernst-peppinguwe-henkhausfriedrich-silcherpeter-schindlerwilhelm-ganzhorntheo-brandmullerphilipp-nicolaivolker-wangenheim-loreley-ii-duetsche-volkslieder/2%3A51457439,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/various-artistsfritz-kreislerantonio-bazzinigiuseppe-tartinicarl-maria-von-weberrobert-alexander-schumannpablo-de-sarasateorchestra-niccolo-paganiniantonin-dvorkfranz-schubertfrantisek-drdlaenrico-tosellicyril-scottheinz-provost-violin-10-the-definitive-collection-of-the-19th-centurys-greatest-virtuosos-(pre1940-vintage-record)/2%3A46434743,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/uku-jollerantonio-vivaldiestonian-philharmonic-chamber-choirristo-jooesttallinn-chamber-orchestravilve-hepnerkaia-urbmati-turi-vivaldi-a-beatus-vir-in-c-major---domine-ad-adiuvandum-me-festina---canta-in-prato-ride-in-fonte-(estonian-philharmonic-cham-beatus-vir-in-c-major-rv-597-antifona-beatus-vir-qui-timet-dominum-(chorus)/2:35123337,400,,3/11/12,Other
http://www.tescoentertainment.com/store/mp3/bbc-symphony-orchestraclassic-creepiesandrew-llyoyd-webberbenjamin-brittencleveland-orchestranew-york-philarmonic-orchestrafranz-schubertthe-philarmoniagustav-holstthe-royal-philarmonic-orchestrahector-berliozvienna-symphony-orchestraigor-stravinskyjohann-sebastian-bachmodest-mussorgskyniccol-paganini-classic-creepies/2%3A46158221,400,,3/3/12,Other
http://www.tescoentertainment.com/store/mp3/mario-del-monacoaldo-prottimaria-amadiniumberto-giordanoenzo-scordellomariano-carusosilvana-zanolivittorio-talozzimichele-cazzatolucia-danielicarlo-fortieraldo-codachorus-%26-orchestra-de-la-scala-de-milanoantonino-vottomaria-callas-aldo-protti-maria-amadini-enzo-scordello-mariano-caruso-silvana-zanoli-vittorio-talozzi-michele-cazzato-lucia-danieli-carlo-forti-eraldo-coda-chorus-and-orchestra-de-la-scala-de-milano-antoni-andrea-chenier/2%3A56568031,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/jeff-danielsmegon-mcdonoughthe-accidentalserik-frandsendavid-rascheroy-zimmermanruby-%26-ava-locknarhilary-fieldsue-matsukidebi-smithlori-liebermanerik-balkeyjulie-goldlarry-murantedarryl-purposeuncle-bonsaisally-fingerettchristine-lavin-%26-the-accidentalsdeirdre-flintdavid-ippolitokate-taylorjanis-ianvarious-artists-jeff-daniels-megon-mcdonough-the-accidentals-erik-frandsen-david-rasche-roy-zimmerman-ruby-%26-ava-lockna-christine-lavin-presents-just-one-angel/2%3A45749761,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/alessandro-scarlattiensemble-barocco-sans-souciantonio-caldaraanonymouslignanidomenico-sarriantonio-lottigiuseppe-vincenzo-antonio-aldrovandinifrancesco-mancinipietro-torri-italian-cantatas-(baroque)--caldara---sarri-d---lotti-a---aldrovandini-gva---mancini-f---torri-p-(echoes-of-love)/2%3A33944053,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/wolfgang-amadeus-mozartiona-brownneville-marrinergeorge-frideric-handeljohann-pachelbelarcangelo-corellijohann-sebastian-bachremo-giazottochristoph-willibald-gluckhenry-purcell-orchestral-music--mozart-wa---handel-gf---pachelbel-j---corelli-a---bach-js-(serenade)-(academy-of-st-martin-in/2%3A35129213,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/pietro-nardiniruggiero-ricciantonin-dvorkfranz-schubertvasa-prihohajean-sibeliusnathan-milsteinfranz-lisztruggiero-riccifrdric-chopinjoseph-achronenrique-granadosfritz-kreislerpablo-de-sarasatenicolai-rimskykorsakovernst-von-dohnnyierno-dohnanyiniccol-paganinirichard-wagneraugust-wilhelmjcyril-scotthenryk-wieniawskipyotr-ilyich-tchaikovskygruneshubert-leonard-ricci-ruggiero-legacy-of-cremona-(the)--ruggiero-ricci-plays-18-contemporary-violins/2%3A33947349,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/leonard-bernsteinbernard-de-la-monnoyefranz-xavier-grubergustav-holsthenry-john-gauntlettjames-r-murrayjohn-reading-(d1692)l-h-redner-(18311908)mikola-dmitrovich-leontovichrobert-decormiertraditional1877192118412190518051876187419341787186316411728-the-joy-of-christmas/2%3A47629337,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/40-most-beautiful-seriesbbc-symphony-orchestraantonio-vivaldiaram-khachaturianfranz-liszt-chamber-orchestrabenedetto-marcellogewandhausorchester-leipzigi-solisti-venetichristophwillibald-von-gluckgeorg-philipp-telemannlondon-symphony-orchestramonte-carlo-philharmonic-orchestragiacomo-puccinigustav-mahlernew-york-philarmonic-orchestrajean-sibeliusorchestre-de-lopra-de-lyonjohann-pachelbelorchestre-de-la-suisse-romandephilh-40-most-beautiful-orchestral-classics/2%3A54973697,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/ruggero-leoncavallomaria-callaspietro-mascagniambroise-thomasgiuseppe-verdicharles-gounodgeorges-bizetamilcare-ponchielligaetano-donizettivincenzo-bellinigiacomo-puccinijules-massenetgustave-charpentiercamille-saintsansgiacomo-meyerbeerchristoph-willibald-gluckgioachino-rossinialfredo-catalanifrancesco-cileaumberto-giordanogaspare-spontini-maria-callas--the-platinum-collection/2%3A27027627,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/richard-haymanpaul-francis-webstersammy-fainfrancis-laijean-garfunkelsimonriz-ortolaniaram-ilyich-khachaturianmichael-masserpaul-whitemanferde-grofejerome-kernelvis-presleyvera-matsonsigmund-rombergoscar-strauscole-portervictor-youngborodinegeorge-forrestrobert-wrightcharlie-chaplinguy-dhardelot-great-love-songs/2%3A58965191,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/various-artistswolfgang-amadeus-mozartludwig-van-beethovenfrancoisadrien-boieldieualphonse-daudetcarl-maria-von-webergiacomo-meyerbeeradolphe-adamambroise-thomasrichard-wagnergiuseppe-verdijacques-offenbachbedrich-smetanakarl-goldmarkgeorges-bizet-vienna-the-mahler-years-(19021920)/2%3A56459995,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/samuel-gardnerjascha-heifetzarthur-benjaminclaude-debussymaurice-ravelmario-castelnuovotedescogioachino-rossinistephen-c-fostervictor-herbertantonin-dvorktraditionalleopold-godowskyirving-berlinnicolai-rimskykorsakovalexander-kreinanonymousjohannes-brahmscamille-saintsanscecil-burleighhermann-lohr-jascha-heifetz-vol-10)-(19441946)/2%3A45369023,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/baby-playchicago-symphony-orchestraemmanuel-chabrieri-solisti-venetigerorges-bizetgiovanni-battista-pergolesiamsterdam-baroque-orchestrajoaquin-rodrigojohann-sebastian-bachjohann-strauss-iludwig-van-beethovenmaurice-ravelpyotr-ilyich-tchaikovskysergei-prokofievwolfgang-amadeus-mozart-baby-play/2%3A46961333,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/anonymouscapella-de-la-torremichael-praetoriusfrancisco-de-la-torrejosquin-des-prezjosquin-desprezluys-de-narvaeztielman-susatothoinot-arbeauluys-milanphilippe-verdelotfrancisco-guerreroantonio-de-cabezonjohann-walterludwig-senfl-chamber-music-(16th-century)--praetorius-m---torre-f-de-la---narvaez-l-de---susato-t---arbeau-t---milan-l/2%3A38069983,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/various-artistsmilton-agerfriedrich-schroderwalter-jurmanntheo-mackebenpaul-abrahamwalter-kollorobert-gilbertfranz-leharwalter-jagergerhard-jussenhovenfranz-grothevictor-youngfritz-rotterfred-raymondrobert-stolzanonymouspeter-kreuderhilmhans-j-lengsfelder-the-golden-20s/2%3A46129801,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/henry-john-gauntlettvarious-artistsgustav-holstrobert-lucas-pearsalltraditionalwilliam-j-kirkpatrickjohn-francis-wadepeter-breinerfranz-xaver-gruberelizabeth-postonjohn-rutterbenjamin-brittenjohn-tavenernoel-edisonfelix-mendelssohn-gabriels-message-one-thousand-years-of-carols/2%3A58450937,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/various-artistsrobert-schumannfrederick-loewealan-jay-lerneranonymousaaron-coplandfrdric-chopindavid-popperludwig-van-beethovenjohannes-brahmsfranz-schubert-copland-a-pastorale---loewe-f-before-i-gaze-at-you-again---popper-d-nocturne---chopin-f-nocturne-no-8-(intimate-en/2%3A18083141,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/camille-saintsansbbc-symphony-orchestravalentine-classicsclaude-debussyorchestre-national-de-lopera-de-monte-carloedward-elgarorchestre-de-lopra-national-de-lyonjoaquin-rodrigojohann-sebastian-bachjules-massenetludwig-van-beethovenmaurice-ravelpyotr-ilyich-tchaikovskywolfgang-amadeus-mozart-valentine-classics/2%3A49823243,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/zarah-leandergosta-stevenskarl-wehleherr-dardanellfritz-gustafwilly-bramsenake-soderblomjules-sylvainkarl-gerhardper-siljaarthur-johnstonsam-cosowcesare-andrea-bixiodix-denniedardanellsidney-clarerichard-a-whitings-s-wilsonnacio-herb-brownjorgenirving-berlinroniralph-benatzkyjokernjacob-jacobssholom-secundalothar-bruhnebercocole-porterfranz-doellemarguerite-monnotlotar-oliasheidi-happy-det-basta/2%3A55646391,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/johann-heinrich-lutzelroland-buchnerjohann-pachelbeljacobus-handl-gallusjosef-rheinbergerjohannes-brahmsbenjamin-brittengiovanni-gabrieligiovanni-pierluigi-da-palestrinajohann-sebastian-bachjohannes-crugerjohann-schopmax-regertraditionaljoseph-ignaz-schnabelernst-kutzerjohann-friedrich-reichardtjohn-francis-wade-christmas-choral-concert-regensburg-cathedral-choir--lutzel-jh---pachelbel-j---handl-j---rheinberger-jg---brahms-j/2%3A56875519,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/richard-wagneranonymousfriedrich-von-flotowbedrich-smetanagioachino-rossinijacques-e-halevygiuseppe-verdigiacomo-meyerbeerruggero-leoncavallocharles-gounodgeorges-bizetadolphe-adamadolphe-d-enneryambroise-thomasarrigo-boitospirou-samarafranco-alfanowolfgang-amadeus-mozart-the-great-tenors-vol-2-(19301951)/2%3A49981103,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/various-artistsjohn-francis-wadethe-niagara-brass-ensembleadolphe-adamla-pietkatherine-k-davisanonymejohann-sebastian-bachlouiseandree-barilmarcantoine-charpentieralessandro-scarlattir-wellsgeorges-bizetanonymous-25-christmas-classical-songs-(25-classiques-de-nol)/2%3A47832601,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/orchestre-national-de-la-radiodiffusion-franaiseclaude-debussyandr-cluytensvictoria-de-los-angelesjacques-jansengrard-souzayjeannine-collardpierre-froumentyfranoise-ogeasjean-vieuillechoeurs-raymond-st-paul-orchestre-national-de-la-radiodiffusion-franaise-andr-cluytens-victoria-de-los-angeles-jacques-jansen-grard-souzay-jeannine-collard-pierre-froumenty-franoise-ogeas-jean-vieuille-debussy-pellas-et-mlisande-vol-2-%5B1956%5D/2%3A47376671,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/manuel-poncevarious-artistsalexander-borodinnikolai-rimsky-korsakovtraditional-melodysergei-rachmaninovpyotr-ilyich-tchaikovskyeva-dellacquahenry-rowley-bishopjohann-sebastian-bachcharles-gounodcyril-scottfritz-kreislerisaac-albenizcamille-saintsanscamille-saintsaensgeorges-bizetwolfgang-amadeus-mozart-female-singers-6-the-definitive-collection-of-the-19th-centurys-greatest-virtuosos-(pre1940-vintage-record)/2%3A46434667,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/john-francis-wadeedward-moroneyboris-ordmichael-praetoriusjohn-ruttertraditionalarvo-prtanonymouspatrick-hadleyfranz-xaver-gruberharold-darkeivor-atkinspeter-corneliusphilipp-nicolaijan-pieterszoon-sweelinckjohn-tavenersamuel-scheidtbenjamin-britten-magic-of-christmas-(the)/2%3A40084997,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/guiomar-novaeslouis-moreau-gottschalkfryderyk-chopinfranz-lisztignacy-jan-paderewskiisidore-philippmoritz-moszkowskichristoph-willibald-gluckjohannes-brahmsanton-rubinsteinedward-macdowellfelix-mendelssohnalexandre-levyleopold-godowskyjacques-ibertheitor-villalobos-piano-recital-novaes-guiomar-(the-complete-victor-78s)-(19191927)/2%3A55828811,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/henrik-sundqvistjan-sandstromanonymousbenjamin-brittengustav-holstralph-vaughan-williamstraditionalsamuel-barberildebrando-pizzettijohann-nepomuk-davidpeter-corneliushugo-distlerrobert-schumannfranz-schubertarnold-schoenbergkurt-weill-singing-apes-(the)-and-other-songs-of-love-and-war/2%3A35291143,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/various-artiststraditionalheinrich-wernerfriedrich-silcherfranz-xaver-bieblfranz-schubertwenzel-mulleranonymousjohann-abraham-peter-schulzneithart-von-reuenthalfriedrich-gluckjohann-friedrich-reichardtheinrich-albertjohann-valentin-rathgeberjohannes-brahmsanton-wilhelm-florentin-von-zuccalmaglioludwig-van-beethoven-die-schonsten-deutschen-volkslieder-vol-1/2%3A47256553,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/carl-fleschludwig-van-beethovengeorge-frideric-handelwolfgang-amadeus-mozartjohannes-brahmsjosef-sukcamille-saint-saensferdinand-riesantonio-francesco-tenagliagiuseppe-tartinifederigo-fiorillohenryk-wieniawskihenri-vieuxtempspyotr-ilyich-tchaikovskyheinrich-wilhelm-ernstjen-hubaypablo-de-sarasategabriel-faurniccol-paganinin-a-not-applicable-carl-flesch-(19051944)/2%3A49976989,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/santec-music-orchestrag-bizetgeorges-bizetwolfgang-amadeus-mozartc-saintsaenscamille-saintsansantonin-dvorke-griegedvard-griegaponchiellif-tarregajs-bachjohann-sebastian-bachl-boccheriniluigi-boccheriniantonio-vivaldia-vivaldij-offenbachb-smetanabedrich-smetana-greatest-classics/2%3A32144963,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/luigi-boccherinibalazs-szokolaygustav-langefranz-leharfelix-mendelssohnmaurice-ravelfranz-schubertrobert-schumannjosef-straussrichard-strausspyotr-ilyich-tchaikovskyfrancois-joseph-gossecleon-jesselludwig-van-beethovenfrdric-chopinclaude-debussyedvard-griegdomenico-scarlatti-romantic-piano-favourites-vol-5/2%3A26936453,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/various-artistsjames-barnesnathan-tanouyegiacomo-puccinidonald-granthamcarl-maria-von-weberanthony-labountypyotr-ilyich-tchaikovskyclaude-t-smitheric-whitacre-unlv-wind-orchestra-vegas-maximus--a-50th-anniversary-celebration-of-the-university-of-nevada-las-vegas/2%3A44742523,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/david-diamondvarious-artistshoward-hansonpaul-crestonfrdric-chopinantonin-dvorkjacopone-da-todimaurice-duruflmass-textwilliam-kanengiserpeter-warlockpyotr-ilyich-tchaikovskyludwig-van-beethovengiovanni-pierluigi-da-palestrinabible--old-testamentanton-bruckneralan-hovhanesslong-zhou-horizons-a-musical-journey/2%3A18519421,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/various-artistsleo-delibesgiuseppe-verdigiacomo-meyerbeerrichard-wagnerleopoldo-mugnonegaetano-donizettiamilcare-ponchiellifrederick-derlangergiacomo-puccinijohann-sebastian-bachemile-paladilhefelix-mendelssohnfranz-schubertruggero-leoncavallo-fonotipia-a-centenary-celebration-(19041913)/2%3A56418085,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/royal-guards-brass-ensemblemichel-richard-de-lalandehenry-purcelljgc-stoerlanonymousjohann-sebastian-bachcsar-franckfini-henriquesrued-langgaardnicolay-von-wilmhubert-giraudscott-joplinjohn-lennonpaul-mccartneyjeremiah-clarke-music-from-the-court-of-queen-margrethe-ii/2%3A42648791,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/jeanpierre-rampaljohann-sebastian-bachfranz-bendacarl-stamitzfranz-joseph-haydnwolfgang-amadeus-mozartantonio-rosettijeanmarie-leclairsergei-prokofievpaul-hindemithanonymouspaul-dukasdarius-milhaudalbert-roussel-rampal-jeanpierre-bach-benda-haydn-mozart-rosetti-hindemith-milhaud-%26-roussel-(19461956)/2%3A46247087,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/claude-debussycarol-rosenbergerfrdric-chopinfranz-lisztgabriel-faurmaurice-ravelrobert-schumannfranz-joseph-haydnjohann-sebastian-bachcharles-t-griffes-piano-recital-rosenberger-carol--debussy-c---chopin-f---liszt-f---faure-g---ravel-m---schumann-r---haydn-f---b/2%3A35041049,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/alexander-borodinclassical-passioncleveland-orchestrafrederic-chopingewandhausorchester-leipziggustav-mahlerlondon-symphony-orchestraigor-stravinskynew-york-philharmonicjean-sibeliusthe-philarmoniajohann-sebastian-bachjohannes-brahmsludwig-van-beethovenmaurice-ravelpyotr-ilyich-tchaikovskysergei-rachmaninov-classical-passion/2%3A49823361,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/arrigo-boitobeniamino-gigligiacomo-pucciniamilcare-ponchiellipietro-mascagnigaetano-donizetticharles-gounodgeorges-bizetumberto-giordanoriccardo-drigoedouard-laloruggero-leoncavallogiacomo-meyerbeeralfredo-catalanifriedrich-von-flotow-opera-arias-(tenor)-gigli-beniamino--boito-a---puccini-g---ponchielli-a---mascagni-p-(collection-of-opera-highlights/2%3A43157047,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/yoko-hamabe-wylegalarobert-ian-winstinarthur-gottschalkjonathan-blumhoferrain-worthingtonigor-korneitchoukscott-brickmandarren-joneskenneth-l-fieldkaty-abbottmichael-j-evansdinos-constantinideslily-barmor-roseroger-rudensteindavid-p-sartormark-dal-portodaniel-powersmichael-sidney-timpsonguilherme-schroetersondra-clarkj-ryan-garberjohn-g-bilottabrendan-mcmullinrichard-bagdazianjohn-winsordavid-a-stadigkevin-walczy-masterworks-of-the-new-era-vol-12/2%3A45737609,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/beniamino-giglipietro-mascagnigeorges-bizetumberto-giordanoarrigo-boitogiacomo-pucciniamilcare-ponchielligaetano-donizetticharles-gounodernesto-de-curtisanonymousea-marioriccardo-drigoedouard-laloruggero-leoncavalloenrico-tosellikarl-lennart-gigli-beniamino-gigli-edition-vol-2-milan-camden-and-new-york-recordings-(19191922)/2%3A46124125,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/gaetano-donizettibeniamino-gigligiacomo-pucciniriccardo-drigogiuseppe-verdiamilcare-ponchielliarrigo-boitogeorges-bizetpietro-mascagniambroise-thomasgiacomo-meyerbeerfriedrich-von-flotow-opera-arias-(tenor)-gigli-beniamino--donizetti-g---puccini-g---drigo-r---verdi-g-(complete-collection-of-opera-highl/2%3A43157503,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/marco-marazzolivarious-artistsvirgilio-mazzocchiantonio-maria-abbatinileif-thyboeberhard-eyserpierre-gaveauxfrancesco-provenzaledomenico-cimarosaalessandro-stradellaolav-anton-thommessengiuseppe-tricaricoleonardo-leoorazio-vecchiwerner-wolf-glaserkarl-ditters-von-dittersdorfegidio-dunigeorg-michael-telemannalessandro-melanigiuseppe-maria-orlandinialessandro-scarlattistig-gustav-schonbergian-mcqueenivar-hallstromkarolina-vadstena-academy-40-summers-of-opera/2%3A49755641,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/natanael-bergvarious-artistskurt-atterbergoskar-lindbergture-rangstromedvin-kallsteniusalbert-hennebergingemar-liljeforslarserik-larssonhilding-rosenbergyngve-skolderland-von-kochdag-wirenwerner-wolf-glaseringvar-lidholmkarlbirger-blomdahlsvenerik-backgunnar-buchtjan-carlstedtake-hermansonkarlerik-welineskil-hembergcsaba-deaksten-hansondaniel-bortzarne-mellnassvendavid-sandstrommiklos-maros-foreningen-svenska-tonsattare-(19181993)/2%3A55647679,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/miron-polyakinpeer-findeisenfranz-lisztferenc-vecseybla-bartkjen-hubayzoltn-kodlygeorges-boulangervittorio-montimodest-mussorgskysergei-rachmaninovmanuel-de-fallageorge-gershwinedward-elgarpaul-kochanskipablo-de-sarasatehenryk-wieniawskimaurice-ravelrodion-shchedrindmitri-shostakovichjosephhector-fioccoanonymousaleksander-zarzyckiaram-chatschaturjan-encores-%26-more/2%3A57185025,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/michel-correttejeanclaude-gerardcarl-philipp-emanuel-bachantonio-vivalditomaso-giovanni-albinonijohann-sebastian-bachzoltn-kodlyfranz-xaver-gruberfranz-schuberttraditionalstanley-myersgeorg-philipp-telemannjacob-van-eyckjoseph-bodin-de-boismortier-christmas-flute-music/2%3A58796139,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/various-artistsfriedrich-silcheranonymousfranz-schubertjohannes-brahmsfelicien-davidludwig-van-beethovengustav-mahlerhugo-wolftraditionalfriedrich-nietzschefelix-mendelssohnfranz-wilhelm-abternest-reyer-classic-moods--schubert-f---brahms-j---david-f---beethoven-l-van---wolf-h---mahler-g---mendelssohn-felix---aby-f/2%3A46129717,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/isaac-albenizbalazs-szokolaytekla-badarzewskabaranowskaludwig-van-beethovenjohannes-brahmsantonin-dvorakantonin-dvorkfranz-lisztfelix-mendelssohnignacy-jan-paderewskisergei-rachmaninovanton-rubinsteinpyotr-ilyich-tchaikovskyzdenek-fibichclaude-debussyedvard-griegwolfgang-amadeus-mozart-masterpieces-of-the-romantic-piano/2%3A26921465,400,,3/5/12,Other
http://www.tescoentertainment.com/store/mp3/wolfgang-amadeus-mozartpaige-brookrobert-inglissalicia-chapmandavid-krakauerpaul-gallofrank-perowskydavid-satzmichael-finnjeffrey-marchanda-robert-johnsonlawrence-dibellotodd-phillipsadela-peaellen-paynepeter-saccophilipp-naegeleah-ling-neuleslie-tomkinsmelissa-meellgail-kruvand-mozart-the-bicentennial-program/2%3A53050129,400,,3/5/12,Other
